,season,day,landscape,year,method,wolf_seen
2152,summer,thu,mountains,2012,drone,False
1432,spring,mon,mountains,2012,drone,False
2140,autumn,sat,forest,2012,robot-spy,False
2135,autumn,thu,grasslands,2012,drone,False
2130,winter,sat,grasslands,2012,human,False
805,summer,fri,forest,2012,drone,False
1428,summer,fri,mountains,2012,robot-spy,False
1445,spring,wed,grasslands,2012,robot-spy,False
4602,summer,sat,forest,2012,drone,False
1446,autumn,tue,hills,2012,human,False
3438,spring,tue,forest,2012,human,False
3828,summer,fri,forest,2012,drone,False
3440,summer,sun,grasslands,2012,robot-spy,False
910,spring,fri,hills,2012,drone,False
4014,autumn,fri,hills,2012,drone,False
3849,spring,mon,grasslands,2012,human,False
3446,winter,sat,grasslands,2012,drone,False
2118,summer,tue,hills,2012,human,False
671,winter,wed,grasslands,2012,human,True
3448,spring,thu,hills,2012,drone,False
920,autumn,wed,mountains,2012,drone,False
664,winter,wed,grasslands,2012,drone,True
4611,summer,fri,mountains,2012,human,False
4620,winter,sat,grasslands,2012,drone,False
4626,summer,wed,forest,2012,drone,False
1418,autumn,sun,forest,2012,human,False
786,autumn,tue,mountains,2012,drone,True
4643,summer,fri,grasslands,2012,human,False
4851,spring,sun,mountains,2012,drone,False
1401,summer,thu,mountains,2012,drone,False
1863,winter,thu,grasslands,2012,drone,False
250,winter,tue,grasslands,2012,drone,True
732,autumn,wed,mountains,2012,drone,True
3691,autumn,mon,grasslands,2012,human,False
695,winter,mon,mountains,2012,robot-spy,True
694,autumn,wed,grasslands,2012,drone,True
3577,autumn,fri,hills,2012,robot-spy,False
71,winter,fri,mountains,2012,robot-spy,True
3905,summer,tue,grasslands,2012,drone,False
3566,winter,wed,hills,2012,drone,False
1663,summer,thu,hills,2012,drone,False
326,autumn,mon,mountains,2012,robot-spy,True
3562,winter,thu,forest,2012,drone,False
1655,spring,wed,forest,2012,drone,False
1896,autumn,fri,forest,2012,drone,False
69,summer,mon,hills,2012,drone,True
73,spring,mon,grasslands,2012,robot-spy,True
5156,autumn,thu,grasslands,2012,robot-spy,False
969,summer,fri,forest,2012,robot-spy,False
4760,winter,fri,hills,2012,robot-spy,False
3636,winter,sat,hills,2012,human,False
4752,summer,wed,hills,2012,drone,False
4765,spring,wed,grasslands,2012,human,False
964,summer,fri,forest,2012,drone,False
3648,summer,sun,mountains,2012,drone,False
721,spring,mon,forest,2012,human,True
1747,spring,sun,forest,2012,human,False
1746,autumn,fri,mountains,2012,drone,False
1741,summer,thu,hills,2012,drone,False
3608,autumn,mon,hills,2012,drone,False
4962,summer,sat,mountains,2012,human,False
4802,autumn,wed,grasslands,2012,robot-spy,False
3673,spring,sat,hills,2012,drone,False
3916,summer,wed,mountains,2012,drone,False
4804,autumn,fri,hills,2012,drone,False
3484,winter,wed,forest,2012,drone,False
1333,autumn,thu,mountains,2012,drone,False
3547,autumn,fri,forest,2012,robot-spy,False
3514,summer,fri,mountains,2012,drone,False
992,spring,fri,forest,2012,drone,False
1318,autumn,sun,grasslands,2012,drone,False
4863,spring,thu,hills,2012,drone,False
4865,winter,mon,grasslands,2012,drone,False
1565,winter,fri,hills,2012,drone,False
45,autumn,mon,forest,2012,drone,True
1396,spring,fri,mountains,2012,drone,False
894,summer,sun,hills,2012,drone,False
3765,summer,wed,forest,2012,drone,False
3767,spring,tue,hills,2012,drone,False
1555,winter,mon,grasslands,2012,human,False
3862,summer,mon,mountains,2012,drone,False
673,autumn,fri,hills,2012,drone,True
1536,spring,mon,hills,2012,drone,False
1395,winter,fri,hills,2012,human,False
3715,autumn,thu,hills,2012,drone,False
1978,summer,sun,hills,2012,robot-spy,False
1393,winter,sat,mountains,2012,human,False
1932,spring,sun,mountains,2012,drone,False
4948,summer,wed,forest,2012,drone,False
1944,winter,thu,hills,2012,robot-spy,False
1950,summer,thu,hills,2012,human,False
1623,summer,tue,forest,2012,robot-spy,False
1613,summer,mon,grasslands,2012,robot-spy,False
1951,summer,wed,hills,2012,human,False
3741,winter,wed,forest,2012,human,False
934,summer,mon,grasslands,2012,drone,False
3748,autumn,mon,forest,2012,human,False
3978,autumn,sat,mountains,2012,drone,False
3750,winter,fri,mountains,2012,drone,False
1959,spring,thu,grasslands,2012,drone,False
3523,spring,mon,forest,2012,human,False
1792,summer,tue,mountains,2012,robot-spy,False
3519,summer,sat,hills,2012,human,False
656,summer,thu,mountains,2012,drone,True
2955,summer,wed,hills,2012,drone,False
106,summer,tue,grasslands,2012,human,True
2667,autumn,fri,mountains,2012,robot-spy,False
2661,summer,tue,mountains,2012,drone,False
2500,summer,mon,grasslands,2012,drone,False
1133,winter,mon,hills,2012,drone,False
4422,summer,tue,mountains,2012,drone,False
1238,summer,tue,forest,2012,robot-spy,False
4191,autumn,wed,mountains,2012,drone,False
3062,winter,sun,hills,2012,human,False
597,winter,mon,grasslands,2012,drone,True
2792,summer,mon,forest,2012,drone,False
140,autumn,tue,hills,2012,drone,True
3315,spring,fri,grasslands,2012,drone,False
600,winter,mon,forest,2012,drone,True
399,autumn,fri,forest,2012,drone,True
3228,spring,mon,hills,2012,drone,False
3317,summer,mon,forest,2012,human,False
2793,autumn,fri,forest,2012,drone,False
126,spring,fri,grasslands,2012,drone,True
4502,winter,thu,hills,2012,drone,False
192,winter,mon,grasslands,2012,human,True
1128,autumn,tue,forest,2012,robot-spy,False
2811,winter,wed,forest,2012,drone,False
3332,autumn,mon,grasslands,2012,drone,False
1081,spring,wed,mountains,2012,drone,False
606,spring,mon,grasslands,2012,drone,True
4508,summer,tue,mountains,2012,drone,False
4411,summer,sun,mountains,2012,drone,False
1187,spring,fri,grasslands,2012,robot-spy,False
3342,autumn,sat,hills,2012,drone,False
2668,summer,thu,forest,2012,drone,False
4349,spring,sat,mountains,2012,drone,False
1235,spring,wed,mountains,2012,human,False
2587,spring,mon,grasslands,2012,drone,False
4338,autumn,tue,mountains,2012,drone,False
2707,autumn,sat,mountains,2012,robot-spy,False
2460,summer,thu,grasslands,2012,human,False
3107,summer,wed,mountains,2012,drone,False
223,summer,mon,grasslands,2012,drone,True
1217,summer,wed,grasslands,2012,robot-spy,False
4337,autumn,fri,grasslands,2012,human,False
2444,winter,mon,grasslands,2012,drone,False
4108,spring,mon,mountains,2012,robot-spy,False
4330,autumn,tue,hills,2012,drone,False
2433,spring,fri,mountains,2012,robot-spy,False
2727,summer,wed,hills,2012,drone,False
3274,winter,thu,forest,2012,human,False
3250,winter,wed,mountains,2012,drone,False
2830,winter,sun,mountains,2012,drone,False
1142,autumn,mon,mountains,2012,human,False
510,winter,sat,mountains,2012,drone,True
2418,summer,wed,grasslands,2012,drone,False
3278,autumn,wed,mountains,2012,drone,False
2747,summer,sun,hills,2012,drone,False
4168,winter,sun,mountains,2012,robot-spy,False
820,summer,sun,grasslands,2012,human,False
4441,spring,thu,forest,2012,drone,False
4471,summer,tue,grasslands,2012,drone,False
509,spring,fri,mountains,2012,human,True
2695,summer,tue,forest,2012,robot-spy,False
515,autumn,wed,grasslands,2012,robot-spy,True
5040,autumn,mon,hills,2012,human,False
3121,spring,mon,forest,2012,drone,False
1067,autumn,tue,grasslands,2012,drone,False
4323,spring,wed,mountains,2012,drone,False
3143,spring,tue,hills,2012,human,False
487,autumn,wed,forest,2012,drone,True
2305,autumn,wed,hills,2012,human,False
2259,winter,sat,hills,2012,robot-spy,False
1260,winter,thu,mountains,2012,human,False
2861,autumn,thu,grasslands,2012,drone,False
2245,autumn,wed,hills,2012,robot-spy,False
2832,winter,wed,hills,2012,drone,False
2240,summer,mon,mountains,2012,drone,False
4543,summer,thu,forest,2012,human,False
2232,autumn,mon,hills,2012,drone,False
2230,winter,sat,mountains,2012,drone,False
3165,autumn,wed,forest,2012,drone,False
4275,autumn,sun,grasslands,2012,drone,False
2266,summer,tue,mountains,2012,drone,False
4271,winter,wed,hills,2012,human,False
2993,summer,sun,forest,2012,drone,False
4270,spring,tue,forest,2012,drone,False
1175,autumn,sun,forest,2012,human,False
147,autumn,mon,forest,2012,robot-spy,True
4260,winter,sat,forest,2012,human,False
413,spring,tue,forest,2012,drone,True
2183,spring,wed,mountains,2012,drone,False
4259,spring,fri,hills,2012,drone,False
148,spring,wed,mountains,2012,drone,True
177,winter,mon,forest,2012,drone,True
653,winter,thu,hills,2012,drone,True
181,autumn,wed,grasslands,2012,robot-spy,True
452,spring,tue,grasslands,2012,human,True
2703,autumn,fri,mountains,2012,human,False
146,autumn,fri,grasslands,2012,robot-spy,True
3346,winter,mon,grasslands,2012,drone,False
3027,autumn,tue,grasslands,2012,human,False
4406,winter,wed,mountains,2012,robot-spy,False
4362,autumn,sun,hills,2012,drone,False
2842,spring,wed,mountains,2012,drone,False
2843,winter,fri,hills,2012,drone,False
815,winter,tue,hills,2012,robot-spy,False
2281,spring,sun,grasslands,2012,drone,False
4515,spring,wed,mountains,2012,human,False
2631,summer,wed,mountains,2012,human,False
5106,summer,fri,mountains,2012,drone,False
3352,autumn,tue,hills,2012,drone,False
2616,spring,fri,mountains,2012,drone,False
169,summer,sun,forest,2012,human,True
1122,autumn,wed,hills,2012,human,False
3651,summer,thu,mountains,2013,human,False
730,spring,mon,forest,2013,drone,True
943,autumn,sun,forest,2013,drone,False
3155,summer,sun,grasslands,2013,robot-spy,False
1722,autumn,fri,forest,2013,drone,False
3705,summer,thu,grasslands,2013,human,False
1699,spring,sat,mountains,2013,drone,False
2675,winter,tue,grasslands,2013,human,False
522,winter,mon,grasslands,2013,human,True
2592,summer,tue,grasslands,2013,robot-spy,False
54,winter,sun,mountains,2013,human,True
530,winter,fri,mountains,2013,drone,True
844,winter,fri,grasslands,2013,drone,False
2702,winter,fri,mountains,2013,drone,False
3144,autumn,mon,mountains,2013,drone,False
1377,summer,mon,hills,2013,drone,False
149,winter,wed,grasslands,2013,drone,True
3701,summer,mon,grasslands,2013,drone,False
840,autumn,mon,mountains,2013,drone,False
3919,autumn,fri,forest,2013,human,False
4376,autumn,wed,mountains,2013,drone,False
4781,autumn,sat,hills,2013,human,False
209,winter,thu,grasslands,2013,drone,True
3658,spring,wed,forest,2013,drone,False
1688,summer,wed,hills,2013,drone,False
734,winter,tue,mountains,2013,drone,True
2596,spring,mon,mountains,2013,drone,False
1678,summer,fri,mountains,2013,drone,False
1694,spring,thu,mountains,2013,human,False
3159,autumn,sat,hills,2013,robot-spy,False
791,autumn,tue,grasslands,2013,human,True
722,winter,sun,mountains,2013,human,True
5060,summer,wed,forest,2013,robot-spy,False
4820,autumn,tue,grasslands,2013,drone,False
415,spring,fri,mountains,2013,drone,True
3928,autumn,sun,mountains,2013,drone,False
724,spring,tue,mountains,2013,drone,True
3739,summer,sat,hills,2013,robot-spy,False
2704,spring,wed,forest,2013,robot-spy,False
453,spring,fri,grasslands,2013,drone,True
4939,winter,fri,mountains,2013,robot-spy,False
1090,spring,thu,hills,2013,robot-spy,False
3801,winter,wed,hills,2013,robot-spy,False
2853,spring,sat,forest,2013,human,False
1501,spring,sun,forest,2013,human,False
2862,spring,tue,forest,2013,drone,False
788,winter,tue,grasslands,2013,robot-spy,True
1087,winter,tue,grasslands,2013,drone,False
451,winter,thu,hills,2013,drone,True
2840,autumn,tue,hills,2013,human,False
1535,winter,sat,mountains,2013,human,False
1397,winter,sun,grasslands,2013,drone,False
1124,summer,wed,forest,2013,robot-spy,False
5172,spring,tue,hills,2013,drone,False
4292,winter,wed,mountains,2013,drone,False
185,autumn,sun,grasslands,2013,human,True
4918,autumn,sat,mountains,2013,drone,False
2966,autumn,sat,mountains,2013,drone,False
2943,spring,tue,hills,2013,robot-spy,False
178,winter,sat,mountains,2013,drone,True
2977,winter,sat,hills,2013,drone,False
2910,autumn,mon,mountains,2013,drone,False
473,summer,wed,grasslands,2013,human,True
1117,summer,sat,forest,2013,human,False
3848,summer,fri,forest,2013,human,False
782,winter,fri,hills,2013,human,True
4926,winter,sun,hills,2013,drone,False
1457,autumn,mon,hills,2013,drone,False
1116,winter,thu,forest,2013,human,False
3004,spring,mon,hills,2013,drone,False
3810,summer,sat,mountains,2013,human,False
3824,summer,sat,grasslands,2013,drone,False
4823,autumn,mon,grasslands,2013,drone,False
3777,winter,sun,forest,2013,robot-spy,False
5080,summer,fri,hills,2013,robot-spy,False
2755,spring,sat,forest,2013,drone,False
3888,winter,mon,grasslands,2013,robot-spy,False
3734,spring,sat,mountains,2013,human,False
265,summer,sun,grasslands,2013,drone,True
3087,spring,sat,hills,2013,drone,False
5109,summer,sat,grasslands,2013,robot-spy,False
3083,autumn,tue,mountains,2013,robot-spy,False
5073,spring,fri,forest,2013,drone,False
3100,winter,sun,hills,2013,human,False
5069,summer,sat,mountains,2013,robot-spy,False
940,spring,mon,grasslands,2013,robot-spy,False
304,autumn,mon,mountains,2013,drone,True
3108,spring,tue,hills,2013,drone,False
27,spring,tue,mountains,2013,drone,True
4178,winter,mon,mountains,2013,drone,False
2828,winter,tue,hills,2013,drone,False
438,winter,thu,hills,2013,drone,True
2765,winter,thu,grasslands,2013,drone,False
4880,summer,tue,hills,2013,drone,False
2821,spring,sat,mountains,2013,drone,False
4295,summer,wed,grasslands,2013,drone,False
1568,summer,sat,forest,2013,drone,False
1571,winter,tue,grasslands,2013,drone,False
745,autumn,fri,hills,2013,drone,True
3740,spring,mon,grasslands,2013,drone,False
1574,spring,fri,mountains,2013,human,False
5108,summer,fri,mountains,2013,drone,False
2766,summer,wed,grasslands,2013,drone,False
3076,spring,mon,hills,2013,human,False
4850,autumn,fri,hills,2013,drone,False
4849,spring,wed,grasslands,2013,drone,False
936,autumn,wed,hills,2013,drone,False
2777,autumn,fri,forest,2013,human,False
2583,autumn,thu,forest,2013,drone,False
2636,summer,sun,hills,2013,drone,False
4081,autumn,sat,grasslands,2013,drone,False
78,winter,wed,mountains,2013,drone,True
4980,summer,fri,mountains,2013,drone,False
2382,autumn,tue,forest,2013,drone,False
2119,summer,mon,mountains,2013,drone,False
1764,summer,fri,hills,2013,drone,False
3302,winter,fri,grasslands,2013,drone,False
3294,autumn,fri,mountains,2013,drone,False
593,spring,sat,grasslands,2013,robot-spy,True
1960,spring,sat,forest,2013,robot-spy,False
1008,spring,mon,grasslands,2013,human,False
2364,spring,tue,mountains,2013,robot-spy,False
375,winter,wed,grasslands,2013,human,True
810,winter,tue,mountains,2013,drone,False
1970,summer,wed,mountains,2013,drone,False
377,autumn,tue,grasslands,2013,drone,True
4073,spring,thu,hills,2013,drone,False
588,spring,sun,grasslands,2013,drone,True
225,spring,fri,grasslands,2013,drone,True
977,winter,mon,mountains,2013,drone,False
1906,autumn,thu,hills,2013,drone,False
3472,autumn,thu,mountains,2013,robot-spy,False
2215,winter,tue,grasslands,2013,robot-spy,False
4707,summer,sun,mountains,2013,human,False
2121,autumn,mon,grasslands,2013,human,False
384,winter,tue,hills,2013,drone,True
3551,autumn,thu,mountains,2013,drone,False
2425,spring,sat,hills,2013,drone,False
4976,spring,tue,mountains,2013,drone,False
1048,spring,wed,mountains,2013,human,False
3544,spring,wed,grasslands,2013,robot-spy,False
3285,autumn,mon,forest,2013,human,False
1948,autumn,thu,mountains,2013,robot-spy,False
2430,spring,fri,mountains,2013,drone,False
4039,winter,sun,forest,2013,robot-spy,False
2356,autumn,wed,grasslands,2013,drone,False
3513,autumn,fri,mountains,2013,drone,False
2265,winter,sun,mountains,2013,robot-spy,False
669,spring,thu,mountains,2013,robot-spy,True
3490,spring,thu,hills,2013,human,False
2029,autumn,wed,hills,2013,human,False
4651,summer,sun,forest,2013,drone,False
4054,autumn,wed,grasslands,2013,human,False
3491,autumn,fri,grasslands,2013,drone,False
816,spring,sat,mountains,2013,drone,False
1252,summer,thu,forest,2013,robot-spy,False
1254,summer,sun,forest,2013,drone,False
2063,spring,mon,mountains,2013,drone,False
889,spring,sun,forest,2013,drone,False
118,winter,sun,hills,2013,drone,True
1257,autumn,mon,grasslands,2013,robot-spy,False
613,summer,fri,forest,2013,drone,True
5122,autumn,tue,hills,2013,human,False
1308,autumn,fri,grasslands,2013,robot-spy,False
4657,autumn,fri,mountains,2013,robot-spy,False
1242,autumn,sun,forest,2013,human,False
4664,winter,sat,forest,2013,drone,False
1263,spring,thu,forest,2013,drone,False
3328,autumn,sun,mountains,2013,drone,False
3329,spring,fri,mountains,2013,robot-spy,False
1039,spring,tue,forest,2013,drone,False
1259,spring,sun,grasslands,2013,robot-spy,False
5005,winter,thu,forest,2013,drone,False
1292,autumn,sun,grasslands,2013,robot-spy,False
1261,autumn,sun,mountains,2013,drone,False
1038,spring,sun,grasslands,2013,drone,False
4537,spring,wed,forest,2013,drone,False
2022,autumn,fri,mountains,2013,human,False
3370,winter,thu,mountains,2013,drone,False
2001,spring,sun,grasslands,2013,drone,False
2435,summer,sat,hills,2013,human,False
2057,winter,mon,forest,2013,robot-spy,False
3564,spring,sat,hills,2013,drone,False
2187,spring,thu,grasslands,2013,human,False
4387,winter,sat,mountains,2013,human,False
871,autumn,tue,forest,2013,drone,False
4597,summer,sun,forest,2013,human,False
67,spring,fri,mountains,2013,robot-spy,True
1895,spring,thu,grasslands,2013,robot-spy,False
551,spring,wed,forest,2013,robot-spy,True
2180,spring,sun,grasslands,2013,robot-spy,False
870,winter,sat,mountains,2013,drone,False
403,winter,tue,hills,2013,drone,True
2521,summer,tue,forest,2013,drone,False
